sequence,seqid,label
MFFG FFGG FGGE GGEL GELS ELSL LSLK SLKK LKKI KKIL KILF ILFT LFTF FTFL TFLF FLFV LFVV FVVS VVSS VSSV SSVV SVVN VVNA VNAE NAEV AEVN EVNT VNTS NTSV TSVD SVDV VDVS DVSG VSGK SGKN GKND KNDS NDSR DSRK SRKE RKEE KEEN EENK ENKL NKLP KLPD LPDV PDVD DVDL VDLE DLEK LEKY EKYK KYKD YKDE KDEL DELL ELLS LLSY LSYQ SYQE YQEL QELQ ELQR LQRK QRKN RKNM KNMM NMML MMLK MLKL LKLQ KLQS LQSE QSEN SENQ ENQK NQKL QKLE KLES LESE ESEI SEIK EIKK IKKS KKSG KSGS SGSF GSFI SFIS FISY ISYD SYDT YDTN DTNE TNEN NENT ENTI NTIY TIYL IYLM YLMS LMSI MSIM SIMT IMTT MTTP TTPK TPKK PKKG KKGL KGLC GLCA LCAT CATI ATIF TIFN IFNG FNGA NGAI GAIS AISR ISRV SRVC RVCK VCKG CKGD KGDI GDII DIIN IINE INEH NEHS EHSV HSVV SVVS VVSD VSDI SDIT DITG ITGN TGNY GNYV NYVE YVEI VEIR EIRS IRSI RSIN SINN INNI NNIS NISD ISDP SDPV DPVQ PVQK VQKI QKIF KIFL IFLR,VFG042788,VFC0086
MMLN MLNK LNKT NKTE KTEK TEKT EKTS KTSD TSDL SDLM DLMF LMFE MFER FERF ERFK RFKR FKRN KRNV RNVS NVSE VSEI SEIV EIVT IVTG VTGD TGDG GDGG DGGE GGEL GELE ELEL LELT ELTV LTVE TVEQ VEQR EQRK QRKY RKYF KYFL YFLI FLIF LIFK IFKN FKNG KNGD NGDF GDFL DFLV FLVS LVSS VSSC SSCH SCHM CHMK HMKH MKHH KHHL HHLV HLVQ LVQM VQML QMLR MLRE LREI REIA EIAT IATR ATRK TRKG RKGY KGYP GYPN YPNL PNLT NLTI LTIY TIYE IYEV YEVN EVNL VNLK NLKD LKDI KDIR DIRL IRLL RLLY LLYE LYEA YEAS EASL ASLK SLKT LKTV KTVQ TVQN VQNN QNNG NNGQ NGQD GQDL QDLL DLLP LLPV LPVE PVEK VEKR EKRA KRAS RASM ASML SMLL MLLF LLFE LFEC FECA ECAE CAEM AEMR EMRV MRVS RVSD VSDL SDLH DLHI LHIK HIKV IKVY KVYD VYDA YDAE DAEA AEAD EADI ADIY DIYI IYIR YIRK IRKD RKDG KDGD DGDM GDME DMEL MELL ELLR LLRQ LRQI RQIE QIES IESN ESNT SNTA NTAH TAHS AHSI HSIL SILA ILAS LASL ASLY SLYN LYNN YNNA NNAD NADD ADDS DDSD DSDA SDAT DATY ATYK TYKI YKIN KINA INAY NAYQ AYQA YQAA QAAR AARI ARIV RIVA IVAS VASK ASKS SKSR KSRL SRLA RLAL LALP ALPP LPPV PPVI PVIQ VIQA IQAV QAVR AVRL VRLQ RLQF LQFN QFNP FNPL NPLG PLGQ LGQG GQGG QGGR GGRY GRYL RYLI YLIA LIAR IARF ARFL RFLY FLYT LYTD YTDK TDKS DKSE KSEK SEKQ EKQK KQKE QKEM KEMD EMDP MDPT DPTR PTRF TRFG RFGF FGFH GFHH FHHS HHSH HSHA SHAE HAES AESF ESFS SFSR FSRM SRMR RMRN,VFG042789,VFC0086
MQQD QQDS QDSD DSDF SDFF DFFL FFLR FLRC LRCD RCDI CDIM DIMN IMNI MNII NIIN IINE INEL NELN ELNF LNFA NFAD FADL ADLL DLLI LLIS LISK ISKD SKDS KDSY DSYN SYNF YNFR NFRF FRFL RFLE FLEG LEGQ EGQP GQPY QPYP PYPI YPIC PICN ICNV CNVP NVPD VPDN PDNY DNYN NYNA YNAE NAEV AEVQ EVQE VQEM QEMV EMVQ MVQE VQEL QELE ELEC LECI ECIR CIRE IREA REAK EAKG AKGN KGNE GNEF NEFF EFFY FFYL FYLH YLHL LHLG HLGV LGVP GVPY VPYR PYRV YRVA RVAV VAVV AVVQ VVQT VQTI QTIT TITG ITGS TGSG GSGF SGFF GFFL FFLR FLRK LRKL RKLK KLKL LKLP KLPV LPVP PVPS VPSL PSLD SLDS LDSL DSLG SLGF LGFS GFSE FSEP SEPF EPFL PFLN FLNT LNTL NTLK TLKL LKLM KLMG LMGK MGKK GKKR KKRG KRGL RGLL GLLL LLLV LLVS LVSG VSGA SGAT GATG ATGS TGSG GSGK SGKS GKST KSTT STTI TTIY TIYA IYAL YALL ALLT LLTY LTYY TYYV YYVQ YVQK VQKY QKYG KYGD YGDI GDIA DIAI IAIS AISI ISIE SIED IEDP EDPP DPPE PPEV PEVP EVPV VPVQ PVQG VQGN QGNY GNYG NYGD YGDN GDNQ DNQE NQEG QEGV EGVW GVWF VWFQ WFQM FQMD QMDA MDAR DARE AREL RELG ELGG LGGY GGYE GYEN YENA ENAM NAMI AMIS MISA ISAM SAMR AMRY MRYN RYNP YNPR NPRY PRYI RYIF YIFL IFLG FLGE LGEI GEIR EIRS IRSA RSAK SAKT AKTA KTAK TAKE AKEA KEAI EAIR AIRA IRAA RAAV AAVN AVNG VNGH NGHL GHLV HLVV LVVS VVST VSTI STIH TIHG IHGS HGSS GSSV SSVQ SVQG VQGA QGAI GAIY AIYA IYAL YALQ ALQQ LQQI,VFG042791,VFC0086
MFIL FILR ILRN LRNK RNKR NKRK KRKE RKES KESG ESGL SGLS GLSL LSLI SLIE LIEA IEAS EASL ASLV SLVI LVII VIIL IILS ILSG LSGL SGLV GLVI LVIV VIVL IVLV VLVQ LVQS VQSA QSAI SAIS AISK ISKI SKII KIIK IIKY IKYA KYAV YAVH AVHE VHEN HENA ENAL NALH ALHD LHDV HDVS DVSY VSYV SYVM YVMS VMSY MSYI SYIQ YIQD IQDT QDTL DTLQ TLQT LQTS QTSC TSCY SCYG CYGK YGKE GKEN KENI ENIV NIVC IVCD VCDG CDGV DGVI GVIS VISS ISSV SSVK SVKS VKSN KSNV SNVN NVNS VNSG NSGN SGNK GNKI NKIK KIKV IKVD KVDV VDVK DVKK VKKD KKDG KDGK DGKY GKYV KYVS YVSV VSVY SVYI VYIL YILY ILYT LYTL YTLS TLSG LSGN SGNE GNEY NEYF EYFG YFGR FGRN GRNE RNED NEDF EDFG DFGS FGSM GSML SMLF MLFT LFTH FTHV THVS HVSA VSAY SAYS AYSG YSGR SGRM GRMD RMDS MDSS DSST SSTG STGV TGVV GVVS VVSS VSSV SSVL SVLG VLGW LGWW GWWK WWKV WKVN KVNS VNSD NSDD SDDT DDTI DTIF TIFL IFLG FLGG LGGD GGDN GDNN DNNK NNKN NKNL KNLF NLFF LFFY FFYN FYNN YNNF NNFR NFRV FRVD RVDV VDVL,VFG042794,VFC0086
MIFE IFEG FEGR EGRQ GRQQ RQQK QQKG QKGL KGLS GLSL LSLI SLIE LIEI IEIA EIAM IAMV AMVI MVII VIIL IILS ILSV LSVV SVVF VVFI VFIS FISG ISGG SGGS GGSY GSYI SYII YIIS IISL ISLF SLFK LFKV FKVF KVFA VFAQ FAQS AQSC QSCV SCVV CVVA VVAT VATD ATDM TDMN DMNS MNSV NSVR SVRN VRNI RNII NIII IIIS IISS ISSD SSDV SDVE DVEY VEYK EYKT YKTG KTGK TGKY GKYD KYDV YDVS DVSS VSSI SSIT SITN ITND TNDN NDNR DNRF NRFN RFNK FNKY NKYQ KYQV YQVY QVYF VYFG YFGN FGND GNDG NDGY DGYT GYTL YTLI TLIS LISG ISGS SGSS GSSP SSPV SPVS PVSV VSVD SVDV VDVF DVFF VFFI FFIT FITC ITCY TCYL CYLA YLAK LAKY AKYN KYNC YNCV NCVW CVWI VWIL WILN ILNT LNTN NTNN TNNK NNKI NKIY KIYA IYAK YAKH AKHM KHMS HMSA MSAV SAVL AVLP VLPL LPLE PLEL LELL ELLS LLSA LSAY SAYG AYGL YGLN GLNY LNYS NYSG YSGE SGES GESG ESGV SGVT GVTG VTGL TGLL GLLF LLFK LFKR FKRY,VFG042796,VFC0086
MANK ANKY NKYT KYTP YTPI TPIF PIFI IFIA FIAG IAGI AGIL GILL ILLP LLPI LPIL PILL ILLN LLNG LNGC NGCS GCSS CSSG SSGK SGKN GKNK KNKA NKAH KAHL AHLD HLDP LDPK DPKV PKVF KVFP VFPP FPPQ PPQV PQVE QVEG VEGG EGGP GGPT GPTI PTIP TIPS IPSP PSPD SPDE PDEP DEPG EPGL PGLP GLPL LPLP PLPG LPGA PGAG GAGP AGPA GPAL PALP ALPT LPTN PTNA TNAP NAPI APIP PIPI IPIP PIPV IPVP PVPG VPGT PGTA GTAP TAPA APAV PAVS AVSL VSLM SLMN LMNM MNMD NMDG MDGS DGSV GSVL SVLT VLTM LTMW TMWS MWSR WSRG SRGA RGAG GAGS AGSS GSSL SSLW SLWA LWAY WAYY AYYI YYIS YISD ISDS SDSN DSNS SNSF NSFG SFGE FGEL GELR ELRN LRNW RNWQ NWQI WQIM QIMP IMPG MPGT PGTR GTRP TRPN RPNT PNTI NTIQ TIQF IQFR QFRN FRNV RNVD NVDV VDVG DVGT VGTC GTCM TCMT CMTS MTSF TSFP SFPG FPGF PGFK GFKG FKGG KGGV GGVQ GVQL VQLS QLST LSTA STAP TAPC APCQ PCQF CQFG QFGP FGPD GPDR PDRF DRFD RFDF FDFQ DFQP FQPM QPMV PMVT MVTR VTRN TRNG RNGN NGNY GNYQ NYQL YQLK QLKS LKSL KSLS SLST LSTG STGL TGLC GLCI LCIR CIRA IRAN RANF ANFL NFLE FLER LERT ERTP RTPS TPSS PSSP SSPY SPYA PYAT YATT ATTL TTLT TLTM LTME TMER MERC ERCP RCPS CPSS PSSG SSGE SGER GERN ERNF RNFE NFEF FEFM EFMW FMWS MWSI WSIS SISE ISEP SEPL EPLR PLRP LRPA RPAL PALA ALAT LATI ATIV TIVK IVKP VKPE KPEI PEIR EIRP IRPF RPFP PFPP FPPL PPLP PLPI LPIE PIEP IEPD EPDR,VFG043732,VFC0086
MKKY KKYI KYII YIIS IISL ISLI SLIV LIVF IVFL VFLS FLSF LSFY SFYA FYAQ YAQA AQAD QADL ADLT DLTD LTDF TDFR DFRV FRVA RVAT VATW ATWN TWNL WNLQ NLQG LQGA QGAS GASA ASAT SATT ATTE TTES TESK ESKW SKWN KWNI WNIN NINV INVR NVRQ VRQL RQLI QLIS LISG ISGE SGEN GENA ENAV NAVD AVDI VDIL DILA ILAV LAVQ AVQE VQEA QEAG EAGS AGSP GSPP SPPS PPST PSTA STAV TAVD AVDT VDTG DTGR TGRV GRVI RVIP VIPS IPSP PSPG SPGI PGIP GIPV IPVR PVRE VREL RELI ELIW LIWN IWNL WNLS NLST LSTN STNS TNSR NSRP SRPQ RPQQ PQQV QQVY QVYI VYIY YIYF IYFS YFSA FSAV SAVD AVDA VDAF DAFG AFGG FGGR GGRV GRVN RVNL VNLA NLAL LALV ALVS LVSN VSNR SNRQ NRQA RQAD QADE ADEV DEVF EVFV VFVL FVLR VLRP LRPV RPVR PVRQ VRQG RQGG QGGR GGRP GRPL RPLL PLLG LLGI LGIR GIRI IRIG RIGN IGND GNDA NDAF DAFF AFFT FFTA FTAH TAHA AHAI HAIA AIAT IATR ATRN TRNN RNND NNDA NDAP DAPA APAL PALV ALVE LVEE VEEV EEVY EVYS VYSF YSFF SFFR FFRD FRDS RDSR DSRD SRDP RDPV DPVH PVHQ VHQA HQAI QAIN AINW INWM NWMI WMIL MILG ILGD LGDF GDFN DFNR FNRE NREP REPD EPDD PDDL DDLE DLEV LEVN EVNL VNLT NLTV LTVP TVPV VPVR PVRN VRNA RNAS NASE ASEI SEII EIIF IIFP IFPA FPAA PAAP AAPT APTQ PTQT TQTS QTSQ TSQR SQRT QRTL RTLD TLDY LDYA DYAV YAVA AVAG VAGN AGNA GNAV NAVA AVAF VAFR AFRP FRPF RPFP PFPL FPLQ PLQA LQAG QAGI AGIV GIVY IVYG,VFG043733,VFC0086
MKRL KRLI RLII LIII IIIV IIVT IVTM VTML TMLL MLLI LLIA LIAG IAGC AGCS GCSS CSSS SSSQ SSQE SQEA QEAV EAVN AVNN VNNQ NNQI NQID QIDE IDEL DELG ELGK LGKE GKEN KENN ENNS NNSL NSLF SLFT LFTF FTFR TFRN FRNL RNLQ NLQS LQSG QSGL SGLM GLML LMLH MLHN LHNR HNRL NRLD RLDL LDLH DLHG LHGR HGRE GREI REIT EITG ITGW TGWE GWEV WEVV EVVP VVPV VPVK PVKT VKTP KTPA TPAE PAEA AEAL EALV ALVT LVTD VTDQ TDQS DQSG QSGW SGWI GWIM WIMI IMIR MIRT IRTP RTPN TPNT PNTD NTDQ TDQC DQCL QCLG CLGT LGTP GTPD TPDG PDGK DGKN GKNL KNLL NLLK LLKM LKMT KMTC MTCN TCNQ CNQT NQTD QTDK TDKK DKKT KKTL KTLF TLFS LFSL FSLI SLIP LIPS IPST PSTT STTG TTGA TGAV GAVQ AVQI VQIK QIKS IKSV KSVL SVLS VLSG LSGL SGLC GLCF LCFL CFLD FLDS LDSK DSKN SKNS KNSG NSGL SGLS GLSF LSFE SFET FETG ETGK TGKC GKCI KCIA CIAD IADF ADFK DFKK FKKP KKPF KPFE PFEV FEVV EVVP VVPQ VPQS PQSH QSHL SHLW HLWM LWML WMLN MLNP LNPL NPLN PLNT LNTE NTES TESP ESPI SPII,VFG043734,VFC0086
MTAL TALK ALKV LKVG KVGS VGSE GSES SESW ESWW SWWQ WWQS WQSK QSKH SKHG KHGP HGPE GPEW PEWQ EWQR WQRL QRLN RLND LNDE NDEM DEMF EMFE MFEV FEVT EVTF VTFW TFWW FWWR WWRD WRDP RDPQ DPQG PQGS QGSE GSEE SEEY EEYS EYST YSTI STIK TIKR IKRV KRVW RVWV VWVY WVYI VYIT YITG ITGV TGVT GVTD VTDH TDHH DHHQ HHQN HQNS QNSQ NSQP SQPR QPRS PRSM RSMQ SMQR MQRI QRIA RIAG IAGT AGTD GTDV TDVW DVWQ VWQW WQWT QWTT WTTQ TTQL TQLN QLNA LNAN NANW ANWR NWRG WRGS RGSY GSYC SYCF YCFI CFIP FIPT IPTE PTER TERD ERDD RDDI DDIF DIFS IFSA FSAP SAPS APSP PSPD SPDR PDRL DRLE RLEL LELR ELRE LREG REGW EGWR GWRK WRKL RKLL KLLP LLPQ LPQA PQAI QAIA AIAD IADP ADPL DPLN PLNP LNPQ NPQS PQSW QSWK SWKG WKGG KGGR GGRG GRGH RGHA GHAV HAVS AVSA VSAL SALE ALEM LEMP EMPQ MPQA PQAP QAPL APLQ PLQP LQPG QPGW PGWD GWDC WDCP DCPQ CPQA PQAP QAPE APET PETP ETPA TPAK PAKE AKEI KEII EIIW IIWK IWKS WKSE KSER SERL ERLK RLKN LKNS KNSR NSRR SRRV RRVW RVWI VWIF WIFT IFTT FTTG TTGD TGDA GDAT DATA ATAE TAEE AEER EERP ERPL RPLA PLAV LAVL AVLL VLLD LLDG LDGE DGEF GEFW EFWA FWAQ WAQS AQSM QSMP SMPV MPVW PVWP VWPA WPAL PALT ALTS LTSL TSLT SLTH LTHR THRR HRRQ RRQL RQLP QLPP LPPA PPAV PAVY AVYV VYVL YVLI VLID LIDA IDAI DAID AIDT IDTT DTTH TTHR THRA HRAH RAHE AHEL HELP ELPC LPCN PCNA CNAD NADF ADFW,VFG044159,VFC0086
MNKQ NKQS KQSW QSWL SWLL WLLN LLNL LNLS NLSL LSLL SLLK LLKT LKTH KTHP THPA HPAF PAFR AFRA FRAV RAVF AVFL VFLA FLAR LARF ARFI RFIS FISI ISIV SIVS IVSL VSLG SLGL LGLL GLLG LLGV LGVA GVAV VAVP AVPV VPVQ PVQI VQIQ QIQM IQMM QMMT MMTH MTHS THST HSTW STWQ TWQV WQVG QVGL VGLS GLSV LSVT SVTL VTLT TLTG LTGG TGGA GGAM GAMF AMFV MFVG FVGL VGLM GLMV LMVG MVGG VGGV GGVL GVLA VLAD LADR ADRY DRYE RYER YERK ERKK RKKV KKVI KVIL VILL ILLA LLAR LARG ARGT RGTC GTCG TCGI CGIG GIGF IGFI GFIG FIGL IGLC GLCL LCLN CLNA LNAL NALL ALLP LLPE LPEP PEPS EPSL PSLL SLLA LLAI LAIY AIYL IYLL YLLG LLGL LGLW GLWD LWDG WDGF DGFF GFFA FFAS FASL ASLG SLGV LGVT GVTA VTAL TALL ALLA LLAA LAAT AATP ATPA TPAL PALV ALVG LVGR VGRE GREN RENL ENLM NLMQ LMQA MQAG QAGA AGAI GAIT AITM ITML TMLT MLTV LTVR TVRL VRLG RLGS LGSV GSVI SVIS VISP ISPM SPMI PMIG MIGG IGGL GGLL GLLL LLLA LLAT LATG ATGG TGGV GGVA GVAW VAWN AWNY WNYG NYGL YGLA GLAA LAAA AAAG AAGT AGTF GTFI TFIT FITL ITLL TLLP LLPL LPLL PLLS LLSL LSLP SLPA LPAL PALP ALPP LPPP PPPP PPPQ PPQP PQPR QPRE PREH REHP EHPL HPLK PLKS LKSL KSLL SLLA LLAG LAGF AGFR GFRF FRFL RFLL FLLA LLAS LASP ASPL SPLV PLVG LVGG VGGI GGIA GIAL IALL ALLG LLGG LGGL GGLL GLLT LLTM LTMA TMAS MASA ASAV SAVR AVRV VRVL RVLY VLYP LYPA YPAL PALA ALAD,VFG044165,VFC0086
MISA ISAQ SAQN AQNL QNLV NLVY LVYS VYSL YSLQ SLQG LQGR QGRR GRRL RRLT RLTD LTDN TDNV DNVS NVSL VSLT SLTF LTFP TFPG FPGG PGGE GGEI GEIV EIVA IVAI VAIL AILG ILGP LGPN GPNG PNGA NGAG GAGK AGKS GKST KSTL STLL TLLR LLRQ LRQL RQLT QLTG LTGY TGYL GYLQ YLQP LQPD QPDS PDSG DSGE SGEC GECR ECRL CRLF RLFN LFNK FNKP NKPL KPLN PLNE LNEW NEWS EWSI WSIT SITE ITEL TELA ELAK LAKH AKHR KHRA HRAV RAVM AVMR VMRQ MRQN RQNS QNSH NSHM SHMA HMAF MAFP AFPF FPFS PFSV FSVQ SVQE VQEV QEVI EVIQ VIQM IQMG QMGR MGRH GRHP RHPH HPHR PHRT HRTG RTGN TGNQ GNQD NQDN QDNE DNET NETA ETAQ TAQI AQIM QIMA IMAL MALC ALCD LCDC CDCQ DCQA CQAL QALA ALAN LANR ANRD NRDY RDYR DYRQ YRQL RQLS QLSG LSGG SGGE GGEQ GEQQ EQQR QQRV QRVQ RVQL VQLA QLAR LARL ARLL RLLV LLVQ LVQL VQLW QLWE LWEP WEPT EPTP PTPS TPSP PSPK SPKW PKWL KWLF WLFL LFLD FLDE LDEP DEPT EPTS PTSA TSAL SALD ALDI LDIH DIHH IHHQ HHQQ HQQH QQHL QHLF HLFR LFRL FRLL RLLR LLRQ LRQL RQLV QLVH LVHE VHER HERQ ERQF RQFN QFNV FNVC NVCC VCCV CCVL CVLH VLHD LHDL HDLN DLNL LNLA NLAA LAAR AARY ARYA RYAD YADR ADRV DRVV RVVL VVLM VLMQ LMQK MQKG QKGK KGKV GKVI KVIA VIAN IANG ANGK NGKP GKPQ KPQD PQDV QDVL DVLT VLTQ LTQQ TQQA QQAL QALT ALTM LTML TMLY MLYG LYGA YGAD GADI ADIT DITV ITVL TVLK VLKD LKDP KDPA DPAN PANH ANHS NHSP HSPL,VFG044172,VFC0086
MSRY SRYK RYKT YKTD KTDN TDNK DNKQ NKQP KQPR QPRF PRFR RFRY FRYS RYSV YSVL SVLA VLAR LARC ARCV RCVA CVAW VAWA AWAN WANI ANIS NISV ISVQ SVQV VQVL QVLF VLFP LFPL FPLA PLAV LAVT AVTF VTFT TFTP FTPV TPVM PVMA VMAA MAAR AARA ARAQ RAQH AQHA QHAV HAVQ AVQP VQPR QPRL PRLS RLSM LSME SMEN MENT ENTT NTTV TTVT TVTA VTAD TADN ADNN DNNV NNVE NVEK VEKN EKNV KNVA NVAS VASL ASLA SLAA LAAN AANA ANAG NAGT AGTF GTFL TFLS FLSS LSSQ SSQP SQPD QPDS PDSD DSDA SDAT DATR ATRN TRNF RNFI NFIT FITG ITGM TGMA GMAT MATA ATAK TAKA AKAN KANQ ANQE NQEI QEIQ EIQE IQEW QEWL EWLG WLGK LGKY GKYG KYGT YGTA GTAR TARV ARVK RVKL VKLN KLNV LNVD NVDK VDKN DKNF KNFS NFSL FSLK SLKD LKDS KDSS DSSL SSLE SLEM LEML EMLY MLYP LYPI YPIY PIYD IYDT YDTP DTPT TPTN PTNM TNML NMLF MLFT LFTQ FTQG TQGA QGAI GAIH AIHR IHRT HRTD RTDD TDDR DDRT DRTQ RTQS TQSN QSNI SNIG NIGF IGFG GFGW FGWR GWRH WRHF RHFS HFSE FSEN SEND ENDW NDWM DWMA WMAG MAGV AGVN GVNT VNTF NTFI TFID FIDH IDHD DHDL HDLS DLSR LSRS SRSH RSHT SHTR HTRI TRIG RIGV IGVG GVGA VGAE GAEY AEYW EYWR YWRD WRDY RDYL DYLK YLKL LKLS KLSA LSAN SANG ANGY NGYI GYIR YIRA IRAS RASG ASGW SGWK GWKK WKKS KKSP KSPD SPDV PDVE DVED VEDY EDYQ DYQE YQER QERP ERPA RPAN PANG ANGW NGWD GWDI WDIR DIRA IRAE RAEG AEGY EGYL GYLP YLPA LPAW PAWP AWPQ,VFG045349,VFC0086
MIAY IAYE AYEN YENI ENIE NIEF IEFF EFFI FFIC FICL ICLV CLVN LVNV VNVL NVLG VLGN LGNN GNNM NNMY NMYN MYNI YNIL NILF ILFF LFFI FFIF FIFL IFLS FLSI LSIA SIAI IAIP AIPF IPFL PFLL FLLF LLFL LFLA FLAW LAWK AWKQ WKQH KQHL QHLK HLKT LKTK KTKE TKEI KEIR EIRS IRSY RSYL SYLL YLLK LLKE LKEG KEGY EGYN GYNI YNII NIIF IIFN IFNG FNGE NGEG GEGN EGNS GNSY NSYL SYLA YLAF LAFN AFNI FNIS NISN ISNA SNAT NATF ATFR TFRA FRAG RAGN AGNL GNLT NLTS LTSN TSND SNDY NDYF DYFQ YFQA FQAS QASI ASIS SISY ISYI SYIH YIHD IHDY HDYR DYRW YRWE RWEW WEWK EWKE WKEV KEVE EVEA VEAK EAKK AKKI KKIN KINN INNI NNIF NIFI IFII FIIY IIYI IYIS YISN ISNI SNID NIDF IDFP DFPS FPSQ PSQK SQKL QKLF KLFY LFYR FYRN YRNN RNNK NNKS NKSL KSLA SLAE LAEI AEID EIDW IDWA DWAK WAKL AKLQ KLQA LQAI QAIF AIFH IFHQ FHQP HQPY QPYE PYEI YEIQ EIQN IQND QNDV NDVM DVMQ VMQD MQDN QDNN DNNN NNNT NNTH NTHY THYD HYDF YDFF DFFI FFIS FISH ISHA SHAK HAKE AKED KEDK EDKD DKDT KDTF DTFV TFVR FVRP VRPL RPLV PLVD LVDE VDEL DELN ELNR LNRL NRLG RLGV LGVI GVII VIIW IIWY IWYD WYDE YDEQ DEQT EQTL QTLE TLEV LEVG EVGD VGDS GDSL DSLR SLRR LRRN RRNI RNID NIDL IDLG DLGL LGLR GLRK LRKA RKAN KANY ANYG NYGI YGIV GIVI IVIL VILS ILSH LSHN SHNF HNFL NFLN FLNK LNKK NKKW KKWT KWTQ WTQY TQYE QYEL YELD ELDS LDSL DSLI SLIN LINR,VFG045464,VFC0086
MQRL QRLF RLFL LFLL FLLV LLVA LVAV VAVM AVML VMLL MLLS LLSG LSGC SGCL GCLT CLTA LTAP TAPP APPK PPKE PKEA KEAA EAAR AARP ARPT RPTL PTLM TLMP LMPR MPRA PRAQ RAQS AQSY QSYK SYKD YKDL KDLT DLTH LTHL THLP HLPA LPAP PAPT APTG PTGK TGKI GKIF KIFV IFVS FVSV VSVY SVYN VYNI YNIQ NIQD IQDE QDET DETG ETGQ TGQF GQFK QFKP FKPY KPYP PYPA YPAS PASN ASNF SNFS NFST FSTA STAV TAVP AVPQ VPQS PQSA QSAT SATA ATAM TAML AMLV MLVT LVTA VTAL TALK ALKD LKDS KDSR DSRW SRWF RWFI WFIP FIPL IPLE PLER LERQ ERQG RQGL QGLQ GLQN LQNL QNLL NLLN LLNE LNER NERK ERKI RKII KIIR IIRA IRAA RAAQ AAQE AQEN QENG ENGT NGTV GTVA TVAI VAIN AINN INNR NNRI NRIP RIPL IPLQ PLQS LQSL QSLT SLTA LTAA TAAN AANI ANIM NIMV IMVE MVEG VEGS EGSI GSII SIIG IIGY IGYE GYES YESN ESNV SNVK NVKS VKSG KSGG SGGV GGVG GVGA VGAR GARY ARYF RYFG YFGI FGIG GIGA IGAD GADT ADTQ DTQY TQYQ QYQL YQLD QLDQ LDQI DQIA QIAV IAVN AVNL VNLR NLRV LRVV RVVN VVNV VNVS NVST VSTG STGE TGEI GEIL EILS ILSS LSSV SSVN SVNT VNTS NTSK TSKT SKTI KTIL TILS ILSY LSYE SYEV YEVQ EVQA VQAG QAGV AGVF GVFR VFRF FRFI RFID FIDY IDYQ DYQR YQRL QRLL RLLE LLEG LEGE EGEV GEVG EVGY VGYT GYTS YTSN TSNE SNEP NEPV EPVM PVML VMLC MLCL LCLM CLMS LMSA MSAI SAIE AIET IETG ETGV TGVI GVIF VIFL IFLI FLIN LIND INDG NDGI DGID GIDR IDRG DRGL,VFG045788,VFC0086
MFNE FNEV NEVH EVHS VHSI HSIH SIHG IHGH HGHT GHTL HTLL TLLL LLLI LLIT LITK ITKP TKPS KPSL PSLQ SLQA LQAT QATA ATAL TALL ALLQ LLQH LQHL QHLK HLKQ LKQS KQSL QSLA SLAI LAIT AITG ITGK TGKL GKLH KLHN LHNI HNIQ NIQR IQRS QRSL RSLD SLDD LDDI DDIS DISS ISSG SSGS SGSI GSII SIIL IILL ILLD LLDM LDMM DMME MMEA MEAD EADK ADKK DKKL KKLI KLIH LIHY IHYW HYWQ YWQD WQDT QDTL DTLS TLSR LSRK SRKN RKNN KNNN NNNI NNIK NIKI IKIL KILL ILLL LLLN LLNT LNTP NTPE TPED PEDY EDYP DYPY YPYR PYRD YRDI RDIE DIEN IENW ENWP NWPH WPHI PHIN HING INGV NGVF GVFY VFYA FYAM YAME AMED MEDQ EDQE DQER QERV ERVV RVVN VVNG VNGL NGLQ GLQG LQGV QGVL GVLR VLRG LRGE RGEC GECY ECYF CYFT YFTQ FTQK TQKL QKLA KLAS LASY ASYL SYLI YLIT LITH ITHS THSG HSGN SGNY GNYR NYRY YRYN RYNS YNST NSTE STES TESA ESAL SALL ALLT LLTH LTHR THRE HREK REKE EKEI KEIL EILN ILNK LNKL NKLR KLRI LRIG RIGA IGAS GASN ASNN SNNE NNEI NEIA EIAR IARS ARSL RSLF SLFI LFIS FISE ISEN SENT ENTV NTVK TVKT VKTH KTHL THLY HLYN LYNL YNLF NLFK LFKK FKKI KKIA KIAV IAVK AVKN VKNR KNRT NRTQ RTQA TQAV QAVS AVSW VSWA SWAN WAND ANDN NDNL DNLR NLRR,VFG045791,VFC0086
